filename,psnr,ssim,uciqe,lpips
im_u351_,28.21262550354004,0.8663610816001892,0.4106215834617615,0.1294718235731125
im_u223_,28.205217361450195,0.8711374998092651,0.5078120231628418,0.08759790658950806
im_u1964_,28.200918197631836,0.8919956088066101,0.4174696207046509,0.14424902200698853
im_u1830_,28.198022842407227,0.8823840618133545,0.31899702548980713,0.1747305542230606
im_u421_,28.180917739868164,0.8639466166496277,0.47159627079963684,0.10034341365098953
im_u1761_,28.180150985717773,0.8793352842330933,0.4042574465274811,0.1341816484928131
im_u898_,28.176780700683594,0.8564949035644531,0.39297109842300415,0.13114194571971893
im_u1028_,28.16738510131836,0.8525453805923462,0.530613899230957,0.12420114874839783
im_u924_,28.16692352294922,0.8669191598892212,0.4097411334514618,0.12733246386051178
im_u1694_,28.1533203125,0.8798489570617676,0.45121580362319946,0.15111038088798523
im_u1650_,28.151290893554688,0.8986544609069824,0.367502361536026,0.11699820309877396
im_u29_,28.147205352783203,0.8366336822509766,0.4554290473461151,0.14634674787521362
im_u560_,28.13418197631836,0.9057739973068237,0.4770546555519104,0.09225981682538986
im_u1129_,28.130054473876953,0.8341428637504578,0.41889017820358276,0.1558162122964859
im_u287_,28.1267147064209,0.8749467730522156,0.4830899238586426,0.1322871744632721
im_u1666_,28.12447166442871,0.8213777542114258,0.4424784183502197,0.13816654682159424
im_u284_,28.10860824584961,0.9151107668876648,0.5206444263458252,0.0984237790107727
im_u203_,28.108606338500977,0.8877503275871277,0.5150546431541443,0.12297704070806503
im_u1909_,28.108293533325195,0.8897351026535034,0.5512825846672058,0.10986708849668503
im_u502_,28.1046142578125,0.8816529512405396,0.48971766233444214,0.12538288533687592
im_u509_,28.10324478149414,0.8589845895767212,0.46192699670791626,0.12027543783187866
im_u1448_,28.098081588745117,0.893201470375061,0.4320715069770813,0.07778456807136536
im_u348_,28.085844039916992,0.8925045728683472,0.42063048481941223,0.10069318115711212
im_u817_,28.076210021972656,0.9177416563034058,0.48848938941955566,0.08794649690389633
im_u427_,28.074155807495117,0.8932493925094604,0.5028478503227234,0.12163972109556198
im_u1237_,28.063737869262695,0.8457101583480835,0.40972936153411865,0.14705932140350342
im_f66_,28.04876708984375,0.7707329988479614,0.3283787667751312,0.2678329646587372
im_u1443_,28.046186447143555,0.8631076812744141,0.5408493280410767,0.1196398064494133
im_u873_,28.045978546142578,0.879507303237915,0.42118245363235474,0.1002495214343071
im_u832_,28.038393020629883,0.89028000831604,0.5853729248046875,0.09111866354942322
im_u1113_,28.017024993896484,0.8962418437004089,0.4823375642299652,0.07322056591510773
im_u1689_,28.016895294189453,0.8762626647949219,0.4794883131980896,0.14869114756584167
im_u559_,28.00857925415039,0.8622188568115234,0.5150375366210938,0.15019798278808594
im_f130_,28.006275177001953,0.9004303812980652,0.4252094626426697,0.09427450597286224
im_u1305_,28.004745483398438,0.8357360363006592,0.44435736536979675,0.1862916648387909
im_u362_,28.00020408630371,0.8873425722122192,0.3697170615196228,0.16598841547966003
im_u1469_,27.987165451049805,0.8607988357543945,0.4245603680610657,0.18266084790229797
im_u663_,27.97770881652832,0.8668942451477051,0.5546965599060059,0.09070112556219101
im_u1831_,27.97115707397461,0.851021409034729,0.4728412330150604,0.12230541557073593
im_u1399_,27.970630645751953,0.8853980898857117,0.5313907265663147,0.11980137228965759
im_u422_,27.96808433532715,0.8391663432121277,0.474553644657135,0.16354577243328094
im_u108_,27.966463088989258,0.9020857810974121,0.492333322763443,0.05778837203979492
im_u53_,27.96332359313965,0.8650641441345215,0.4018193781375885,0.18170420825481415
im_u499_,27.96012306213379,0.8789094686508179,0.3939701020717621,0.1384037286043167
im_u1069_,27.9560604095459,0.8479334115982056,0.5915766358375549,0.13919441401958466
im_u1701_,27.95560646057129,0.8933749198913574,0.46729937195777893,0.05723108351230621
im_u646_,27.952617645263672,0.8948632478713989,0.5453630685806274,0.05651469528675079
im_u981_,27.952518463134766,0.8810645937919617,0.5102857947349548,0.11938592791557312
im_u1632_,27.951200485229492,0.8712915778160095,0.4470580816268921,0.10850469768047333
im_u2040_,27.94926643371582,0.8683226108551025,0.5419392585754395,0.1159898191690445
im_u819_,27.949169158935547,0.8978294134140015,0.3830219507217407,0.09434956312179565
im_u1285_,27.948278427124023,0.801478385925293,0.48148313164711,0.1689455509185791
im_u9_,27.947710037231445,0.8766202926635742,0.45756393671035767,0.13971389830112457
im_u1005_,27.9377498626709,0.8704215884208679,0.4704427719116211,0.09248526394367218
im_u694_,27.935073852539062,0.8929736614227295,0.43746858835220337,0.09956540167331696
im_u2019_,27.93214225769043,0.8906821608543396,0.4118497967720032,0.12287769466638565
